id,kode_pohon,nama_latin,nama_lokal,Group,Icon,status_iucn,diameter,tinggi,unit_PS,jenis_lahan,nama_khas_wilayah,Latitude,Longitude,elevasi,jarak_permukiman,status_adopsi,nama_pengadopsi,masa_berlaku,nama_surveyor,waktu_survei,harga_adopsi,serapan_karbon,penyedia_bibit,metode_karbon,Image1,Image2,Image3,Image4,chart_link
859,MD0549,Palaquium spp.,Balam,Pohon Muda,icon/young_tree.svg,-,25,20,Hutan Desa Muara Dua,gambut,-,1.0409466,101.9881868,28.80327342,0.04,-,-,-,Widel,2021-10-16 11:10:00.000+07:00," Rp50,000 ",935.05,-,Chave (2005),media/MD859.jpg,media/1634366025749.jpg,media/1634366037516.jpg,media/1634366048763.jpg,adopsipohonriau/859
860,MD0550,Palaquium spp.,Balam,Pohon Muda,icon/young_tree.svg,-,20,19,Hutan Desa Muara Dua,gambut,-,1.0410187,101.9882207,22.78915301,0.04,-,-,-,Widel,2021-10-16 11:13:00.000+07:00," Rp50,000 ",575.34,-,Chave (2005),media/MD860.jpg,media/1634366180409.jpg,media/1634366193030.jpg,media/1634366223604.jpg,adopsipohonriau/860
861,MD0551,Xylopia fusca ,Jangkang,Pohon Muda,icon/young_tree.svg,-,25,20,Hutan Desa Muara Dua,gambut,-,1.0410405,101.988213,22.56822414,0.04,-,-,-,Widel,2021-10-16 11:16:00.000+07:00," Rp50,000 ",516.07,-,Chave (2005),media/MD861.jpg,media/1634366407935.jpg,media/1634366418138.jpg,media/1634366429926.jpg,adopsipohonriau/861
863,MD0696,Syzygium sp.,Kelat,Pohon Muda,icon/young_tree.svg,-,20,15,Hutan Desa Muara Dua,gambut,-,1.0410427,101.9882554,16.20768495,0.04,-,-,-,Widel,2021-10-16 11:22:00.000+07:00," Rp50,000 ",538.58,-,Chave (2005),media/MD863.jpg,media/1634366575958.jpg,media/1634367095956.jpg,media/1634367117048.jpg,adopsipohonriau/863
864,MD0271,Palaquium spp.,Balam,Pohon Muda,icon/young_tree.svg,-,25,20,Hutan Desa Muara Dua,gambut,-,1.0410357,101.9882451,20.8420688,0.04,-,-,-,Widel,2021-10-16 11:24:00.000+07:00," Rp50,000 ",935.05,-,Chave (2005),media/MD864.jpg,media/1634367322843.jpg,media/1634367331478.jpg,media/1634367346699.jpg,adopsipohonriau/864
865,MD0593,Shorea sp.,Meranti,Pohon Muda,icon/young_tree.svg,-,25,20,Hutan Desa Muara Dua,gambut,-,1.0410372,101.9882471,18.17183935,0.04,-,-,-,Widel,2021-10-16 11:26:00.000+07:00," Rp50,000 ",944.68,-,Chave (2005),media/MD865.jpg,media/1634367608569.jpg,media/1634367620725.jpg,media/1634367637027.jpg,adopsipohonriau/865
866,MD0274,Palaquium spp.,Balam,Pohon Muda,icon/young_tree.svg,-,15,10,Hutan Desa Muara Dua,gambut,-,1.0410387,101.9882264,16.75669359,0.04,-,-,-,Widel,2021-10-16 11:29:00.000+07:00," Rp50,000 ",175.38,-,Chave (2005),media/MD866.jpg,media/1634368073421.jpg,media/1634368083607.jpg,media/1634368095163.jpg,adopsipohonriau/866
867,MD0697,Xylopia fusca ,Jangkang,Pohon Muda,icon/young_tree.svg,-,20,10,Hutan Desa Muara Dua,gambut,-,1.0411575,101.9882066,13.87372981,0.04,-,-,-,Widel,2021-10-16 11:31:00.000+07:00," Rp50,000 ",169.72,-,Chave (2005),media/MD867.jpg,media/1634368244709.jpg,media/1634368253765.jpg,media/1634368536094.jpg,adopsipohonriau/867
868,MD0203,Xylopia fusca ,Jangkang,Pohon Muda,icon/young_tree.svg,-,20,18,Hutan Desa Muara Dua,gambut,-,1.0411147,101.9882212,16.81575048,0.04,-,-,-,Widel,2021-10-16 11:33:00.000+07:00," Rp50,000 ",301.22,-,Chave (2005),media/MD868.jpg,media/1634368712280.jpg,media/1634368722544.jpg,media/1634368731022.jpg,adopsipohonriau/868
869,MD0500,Xylopia fusca ,Jangkang,Pohon Tua,icon/mature_tree.svg,-,45,40,Hutan Desa Muara Dua,gambut,-,1.0411713,101.9863353,28.74325558,0.04,-,-,-,Widel,2021-10-17 09:42:00.000+07:00," Rp200,000 ",3197.48,-,Chave (2005),media/MD869.jpg,media/1634351764457.jpg,media/1634351784394.jpg,media/1634351812011.jpg,adopsipohonriau/869
870,MD0499,Xylopia fusca ,Jangkang,Pohon Muda,icon/young_tree.svg,-,35,30,Hutan Desa Muara Dua,gambut,-,1.0412096,101.9863782,12.27599785,0.04,-,-,-,Widel,2021-10-17 09:44:00.000+07:00," Rp50,000 ",1478.49,-,Chave (2005),media/MD870.jpg,media/1634351969781.jpg,media/1634351986467.jpg,media/1634352004904.jpg,adopsipohonriau/870
871,MD0498,Dialium platysepalum ,Asam Asam,Pohon Muda,icon/young_tree.svg,-,28,23,Hutan Desa Muara Dua,gambut,-,1.0411006,101.986276,18.60609569,0.04,-,-,-,Widel,2021-10-17 09:47:00.000+07:00," Rp50,000 ",1807.85,-,Chave (2005),media/MD871.jpg,media/1634352161919.jpg,media/1634352180195.jpg,media/1634352196661.jpg,adopsipohonriau/871
872,MD0504,Dialium platysepalum ,Asam Asam,Pohon Muda,icon/young_tree.svg,-,28,25,Hutan Desa Muara Dua,gambut,-,1.0411765,101.9863184,9.786796686,0.04,-,-,-,Widel,2021-10-17 09:55:00.000+07:00," Rp50,000 ",1961.12,-,Chave (2005),media/MD872.jpg,media/1634352585492.jpg,media/1634352619466.jpg,media/1634352634459.jpg,adopsipohonriau/872
873,MD0503,Dialium platysepalum ,Asam Asam,Pohon Muda,icon/young_tree.svg,-,20,15,Hutan Desa Muara Dua,gambut,-,1.0410463,101.9862685,23.68922863,0.04,-,-,-,Widel,2021-10-17 09:57:00.000+07:00," Rp50,000 ",617.64,-,Chave (2005),media/MD873.jpg,media/1634352760100.jpg,media/1634352773478.jpg,media/1634352796931.jpg,adopsipohonriau/873
874,MD0502,Shorea sp.,Meranti Batu,Pohon Muda,icon/young_tree.svg,-,30,29,Hutan Desa Muara Dua,gambut,-,1.0411084,101.9863769,21.05800219,0.04,-,-,-,Widel,2021-10-17 10:00:00.000+07:00," Rp50,000 ",1937.95,-,Chave (2005),media/MD874.jpg,media/1634352914963.jpg,media/1634352929598.jpg,media/1634352945222.jpg,adopsipohonriau/874
875,MD0505,Diospyros siamang,Arang Arang,Pohon Tua,icon/mature_tree.svg,-,60,50,Hutan Desa Muara Dua,gambut,-,1.0410005,101.9863104,19.85554267,0.04,-,-,-,Widel,2021-10-17 10:02:00.000+07:00," Rp200,000 ",12266.8,-,Chave (2005),media/MD875.jpg,media/1634353098427.jpg,media/1634353130925.jpg,media/1634353146009.jpg,adopsipohonriau/875
876,MD0508,Dialium platysepalum ,Asam Asam,Pohon Muda,icon/young_tree.svg,-,25,20,Hutan Desa Muara Dua,gambut,-,1.0410517,101.9863333,19.85554267,0.04,-,-,-,Widel,2021-10-17 10:05:00.000+07:00," Rp50,000 ",1264.29,-,Chave (2005),media/MD876.jpg,media/1634353283338.jpg,media/1634353296382.jpg,media/1634353312754.jpg,adopsipohonriau/876
877,MD0493,Dipterocarpus sp.,Keruweng,Pohon Tua,icon/mature_tree.svg,Vulnerable,75,50,Hutan Desa Muara Dua,gambut,-,1.0410685,101.9863232,19.20574502,0.04,-,-,-,Widel,2021-10-17 10:12:00.000+07:00," Rp200,000 ",24332.73,-,Chave (2005),media/MD877.jpg,media/1634353448345.jpg,media/1634353464968.jpg,media/1634353482067.jpg,adopsipohonriau/877
878,MD0507,Shorea sp.,Meranti,Pohon Muda,icon/young_tree.svg,-,38,30,Hutan Desa Muara Dua,gambut,-,1.04098,101.9863883,19.88652527,0.05,-,-,-,Widel,2021-10-17 10:15:00.000+07:00," Rp50,000 ",3177.67,-,Chave (2005),media/MD878.jpg,media/1634353597443.jpg,media/1634353616257.jpg,media/1634353630217.jpg,adopsipohonriau/878
879,MD0506,Dialium platysepalum ,Asam Asam,Pohon Muda,icon/young_tree.svg,-,28,20,Hutan Desa Muara Dua,gambut,-,1.0410639,101.9863686,29.17568305,0.04,-,-,-,Widel,2021-10-17 10:17:00.000+07:00," Rp50,000 ",1577.32,-,Chave (2005),media/MD879.jpg,media/1634353759536.jpg,media/1634353779518.jpg,media/1634353801797.jpg,adopsipohonriau/879
880,MD0494,Xylopia fusca ,Jangkang,Pohon Muda,icon/young_tree.svg,-,30,28,Hutan Desa Muara Dua,gambut,-,1.0411124,101.9864728,30.13391898,0.04,-,-,-,Widel,2021-10-17 10:20:00.000+07:00," Rp50,000 ",1023.04,-,Chave (2005),media/MD880.jpg,media/1634353928121.jpg,media/1634353945286.jpg,media/1634353958595.jpg,adopsipohonriau/880
881,MD0495,Palaquium spp.,Balam,Pohon Tua,icon/mature_tree.svg,-,60,55,Hutan Desa Muara Dua,gambut,-,1.0409421,101.9863269,26.70860832,0.05,-,-,-,Widel,2021-10-17 10:22:00.000+07:00," Rp200,000 ",13861,-,Chave (2005),media/MD881.jpg,media/1634354142887.jpg,media/1634354161822.jpg,media/1634354179071.jpg,adopsipohonriau/881
882,MD1039,Dialium platysepalum ,Asam Asam,Pohon Muda,icon/young_tree.svg,-,25,20,Hutan Desa Muara Dua,gambut,-,1.0410053,101.9864849,30.96954981,0.04,-,-,-,Widel,2021-10-17 10:24:00.000+07:00," Rp50,000 ",1264.29,-,Chave (2005),media/MD882.jpg,media/1634354345617.jpg,media/1634354367229.jpg,media/1634354382464.jpg,adopsipohonriau/882
883,MD1038,Dialium platysepalum ,Asam Asam,Pohon Tua,icon/mature_tree.svg,-,55,20,Hutan Desa Muara Dua,gambut,-,1.0410337,101.9864217,27.35433186,0.04,-,-,-,Widel,2021-10-17 10:27:00.000+07:00," Rp200,000 ",5891.91,-,Chave (2005),media/MD883.jpg,media/1634354509092.jpg,media/1634354523047.jpg,media/1634354545656.jpg,adopsipohonriau/883
884,MD1030,Shorea sp.,Meranti,Pohon Tua,icon/mature_tree.svg,-,60,30,Hutan Desa Muara Dua,gambut,-,1.0409551,101.9863514,27.54187999,0.05,-,-,-,Widel,2021-10-17 10:35:00.000+07:00," Rp200,000 ",7750.38,-,Chave (2005),media/MD884.jpg,media/1634354676822.jpg,media/1634354691207.jpg,media/1634354709399.jpg,adopsipohonriau/884
885,MD1036,Dialium platysepalum ,Asam Asam,Pohon Tua,icon/mature_tree.svg,-,40,30,Hutan Desa Muara Dua,gambut,-,1.040921,101.9863426,-1.944028061,0.05,-,-,-,Widel,2021-10-17 10:38:00.000+07:00," Rp200,000 ",4700.61,-,Chave (2005),media/MD885.jpg,media/1634354853356.jpg,media/1634354874513.jpg,media/1634354893249.jpg,adopsipohonriau/885
886,MD1009,-,Kacangkacang,Pohon Muda,icon/young_tree.svg,-,37,25,Hutan Desa Muara Dua,gambut,-,1.0407996,101.9863688,-2.523229952,0.05,-,-,-,Widel,2021-10-17 10:41:00.000+07:00," Rp50,000 ",2396.65,-,Brown (1997),media/MD886.jpg,media/1634354993997.jpg,media/1634355008135.jpg,media/1634355020211.jpg,adopsipohonriau/886
887,MD1011,Xylopia fusca ,Jangkang,Pohon Tua,icon/mature_tree.svg,-,40,37,Hutan Desa Muara Dua,gambut,-,1.0408515,101.9865712,0.652699257,0.05,-,-,-,Widel,2021-10-17 10:43:00.000+07:00," Rp200,000 ",2354.57,-,Chave (2005),media/MD887.jpg,media/1634355134980.jpg,media/1634355147994.jpg,media/1634355163132.jpg,adopsipohonriau/887
888,MD1008,Diospyros siamang,Arang Arang,Pohon Muda,icon/young_tree.svg,-,30,25,Hutan Desa Muara Dua,gambut,-,1.0408986,101.986265,-1.58301265,0.05,-,-,-,Widel,2021-10-17 10:45:00.000+07:00," Rp50,000 ",1611.82,-,Chave (2005),media/MD888.jpg,media/1634355294180.jpg,media/1634355305903.jpg,media/1634355319749.jpg,adopsipohonriau/888
889,MD1006,Dialium platysepalum ,Asam Asam,Pohon Tua,icon/mature_tree.svg,-,40,20,Hutan Desa Muara Dua,gambut,-,1.0408615,101.9863392,0.678624695,0.05,-,-,-,Widel,2021-10-17 10:48:00.000+07:00," Rp200,000 ",3164.38,-,Chave (2005),media/MD889.jpg,media/1634355445926.jpg,media/1634355458924.jpg,media/1634355473954.jpg,adopsipohonriau/889
890,MD1007,Xylopia fusca ,Jangkang,Pohon Tua,icon/mature_tree.svg,-,45,30,Hutan Desa Muara Dua,gambut,-,1.0408875,101.9863185,-1.68442004,0.05,-,-,-,Widel,2021-10-17 10:50:00.000+07:00," Rp200,000 ",2414.72,-,Chave (2005),media/MD890.jpg,media/1634355602110.jpg,media/1634355622268.jpg,media/1634355650434.jpg,adopsipohonriau/890
891,MD1120,Xylopia fusca ,Jangkang,Pohon Muda,icon/young_tree.svg,-,25,20,Hutan Desa Muara Dua,gambut,-,1.040729,101.9862806,-0.372038979,0.05,-,-,-,Widel,2021-10-17 10:54:00.000+07:00," Rp50,000 ",516.07,-,Chave (2005),media/MD891.jpg,media/1634357023137.jpg,media/1634357038407.jpg,media/1634357052754.jpg,adopsipohonriau/891
892,MD1005,Diospyros siamang,Arang Arang,Pohon Muda,icon/young_tree.svg,-,25,24,Hutan Desa Muara Dua,gambut,-,1.0408094,101.9863068,-0.488660737,0.05,-,-,-,Widel,2021-10-17 10:56:00.000+07:00," Rp50,000 ",1085.05,-,Chave (2005),media/MD892.jpg,media/1634357208403.jpg,media/1634357221204.jpg,media/1634357234824.jpg,adopsipohonriau/892
893,MD1004,Shorea sp.,Meranti,Pohon Tua,icon/mature_tree.svg,-,42,40,Hutan Desa Muara Dua,gambut,-,1.0407435,101.9862542,0.960329738,0.05,-,-,-,Widel,2021-10-17 10:59:00.000+07:00," Rp200,000 ",5115.58,-,Chave (2005),media/MD893.jpg,media/1634357380401.jpg,media/1634357420833.jpg,media/1634357435406.jpg,adopsipohonriau/893
894,MD1045,-,Tempurung,Pohon Muda,icon/young_tree.svg,-,30,25,Hutan Desa Muara Dua,gambut,-,1.0407101,101.9863327,1.131645556,0.05,-,-,-,Widel,2021-10-17 11:22:00.000+07:00," Rp50,000 ",1409.85,-,Brown (1997),media/MD894.jpg,media/1634357557509.jpg,media/1634357583681.jpg,media/1634357604888.jpg,adopsipohonriau/894
895,MD1048,Calophyllum spp.,Bintangor,Pohon Tua,icon/mature_tree.svg,-,85,37,Hutan Desa Muara Dua,gambut,-,1.0407573,101.9863306,-3.520482762,0.05,-,-,-,Widel,2021-10-17 11:25:00.000+07:00," Rp200,000 ",17851.26,-,Chave (2005),media/MD895.jpg,media/1634357722272.jpg,media/1634357743645.jpg,media/1634357764623.jpg,adopsipohonriau/895
896,MD1002,Dialium platysepalum ,Asam Asam,Pohon Tua,icon/mature_tree.svg,-,42,25,Hutan Desa Muara Dua,gambut,-,1.040843,101.9863651,-3.790651018,0.05,-,-,-,Widel,2021-10-17 11:28:00.000+07:00," Rp200,000 ",4327.48,-,Chave (2005),media/MD896.jpg,media/1634357930618.jpg,media/1634357958488.jpg,media/1634357976308.jpg,adopsipohonriau/896
897,MD1121,Shorea sp.,Meranti,Pohon Muda,icon/young_tree.svg,-,20,15,Hutan Desa Muara Dua,gambut,-,1.0407901,101.9862893,-2.290581565,0.05,-,-,-,Widel,2021-10-17 11:30:00.000+07:00," Rp50,000 ",461.51,-,Chave (2005),media/MD897.jpg,media/1634358094356.jpg,media/1634358114026.jpg,media/1634358134979.jpg,adopsipohonriau/897
898,MD1160,Eugenia sp.,Jambu Jambu,Pohon Tua,icon/mature_tree.svg,-,70,50,Hutan Desa Muara Dua,gambut,-,1.0407138,101.9863909,-2.854747126,0.05,-,-,-,Wisel,2021-10-17 11:48:00.000+07:00," Rp200,000 ",20383.96,-,Chave (2005),media/MD898.jpg,media/1634358259151.jpg,media/1634358271720.jpg,media/1634358280039.jpg,adopsipohonriau/898
899,MD1113,Dialium platysepalum ,Asam Asam,Pohon Muda,icon/young_tree.svg,-,30,25,Hutan Desa Muara Dua,gambut,-,1.0407476,101.9863605,28.20377553,0.05,-,-,-,Widel,2021-10-17 11:50:00.000+07:00," Rp50,000 ",2243.85,-,Chave (2005),media/MD899.jpg,media/1634358389444.jpg,media/1634358399503.jpg,media/1634358408911.jpg,adopsipohonriau/899
900,MD1114,Dialium platysepalum ,Asam Asam,Pohon Muda,icon/young_tree.svg,-,32,25,Hutan Desa Muara Dua,gambut,-,1.040725,101.9863635,26.70188066,0.05,-,-,-,Widel,2021-10-17 11:53:00.000+07:00," Rp50,000 ",2545.1,-,Chave (2005),media/MD900.jpg,media/1634358524706.jpg,media/1634358540576.jpg,media/1634358550214.jpg,adopsipohonriau/900
901,MD1115,Dialium platysepalum ,Asam Asam,Pohon Tua,icon/mature_tree.svg,-,42,30,Hutan Desa Muara Dua,gambut,-,1.0406657,101.9863708,24.07007036,0.05,-,-,-,Widel,2021-10-17 11:55:00.000+07:00," Rp200,000 ",5170.3,-,Chave (2005),media/MD901.jpg,media/1634358682375.jpg,media/1634358694714.jpg,media/1634358702455.jpg,adopsipohonriau/901
902,MD1116,Palaquium spp.,Balam,Pohon Muda,icon/young_tree.svg,-,38,35,Hutan Desa Muara Dua,gambut,-,1.0406496,101.986378,25.85367574,0.05,-,-,-,Widel,2021-10-17 11:57:00.000+07:00," Rp50,000 ",3655.93,-,Chave (2005),media/MD902.jpg,media/1634358806109.jpg,media/1634358818867.jpg,media/1634358826997.jpg,adopsipohonriau/902
903,MD1117,Palaquium spp.,Balam,Pohon Tua,icon/mature_tree.svg,-,40,20,Hutan Desa Muara Dua,gambut,-,1.0406856,101.9863603,30.15644385,0.05,-,-,-,Widel,2021-10-17 12:00:00.000+07:00," Rp200,000 ",2340.32,-,Chave (2005),media/MD903.jpg,media/1634438515056.jpg,media/1634438529115.jpg,media/1634438538555.jpg,adopsipohonriau/903
904,MD1118,-,Tempurung,Pohon Tua,icon/mature_tree.svg,-,42,30,Hutan Desa Muara Dua,gambut,-,1.0407538,101.9863647,18.06085598,0.05,-,-,-,Widel,2021-10-17 12:02:00.000+07:00," Rp200,000 ",3302.75,-,Brown (1997),media/MD904.jpg,media/1634438662316.jpg,media/1634438674237.jpg,media/1634438688375.jpg,adopsipohonriau/904
905,MD1119,Palaquium spp.,Balam,Pohon Tua,icon/mature_tree.svg,-,45,35,Hutan Desa Muara Dua,gambut,-,1.0407127,101.9862934,20.4868766,0.05,-,-,-,Widel,2021-10-17 12:04:00.000+07:00," Rp200,000 ",5085.46,-,Chave (2005),media/MD905.jpg,media/1634438824323.jpg,media/1634438835258.jpg,media/1634438847162.jpg,adopsipohonriau/905
906,MD1101,Shorea sp.,Meranti,Pohon Muda,icon/young_tree.svg,-,35,25,Hutan Desa Muara Dua,gambut,-,1.04072,101.9862833,20.4868766,0.05,-,-,-,Widel,2021-10-17 12:06:00.000+07:00," Rp50,000 ",2265.23,-,Chave (2005),media/MD906.jpg,media/1634439311506.jpg,media/1634439324357.jpg,media/1634439332627.jpg,adopsipohonriau/906
907,MD1158,-,Tempurung,Pohon Muda,icon/young_tree.svg,-,39,30,Hutan Desa Muara Dua,gambut,-,1.0406906,101.9862741,14.12308189,0.05,-,-,-,Widel,2021-10-17 12:09:00.000+07:00," Rp50,000 ",2738.09,-,Brown (1997),media/MD907.jpg,media/1634439448622.jpg,media/1634439462063.jpg,media/1634439471528.jpg,adopsipohonriau/907
908,MD1157,-,Tempurung,Pohon Tua,icon/mature_tree.svg,-,45,30,Hutan Desa Muara Dua,gambut,-,1.040647,101.9862478,27.12876517,0.05,-,-,-,Widel,2021-10-17 12:11:00.000+07:00," Rp200,000 ",3932.63,-,Brown (1997),media/MD908.jpg,media/1634439594553.jpg,media/1634439606683.jpg,media/1634439615368.jpg,adopsipohonriau/908
909,MD1156,Cratoxylum formosum ,Geronggang,Pohon Tua,icon/mature_tree.svg,-,48,25,Hutan Desa Muara Dua,gambut,-,1.0407038,101.9863047,39.07119726,0.05,-,-,-,Widel,2021-10-17 12:14:00.000+07:00," Rp200,000 ",4815.77,-,Chave (2005),media/MD909.jpg,media/1634439738546.jpg,media/1634439751125.jpg,media/1634439759450.jpg,adopsipohonriau/909
910,MD1155,Shorea sp.,Meranti,Pohon Muda,icon/young_tree.svg,-,39,25,Hutan Desa Muara Dua,gambut,-,1.0406433,101.9862767,39.07119726,0.05,-,-,-,Widel,2021-10-17 12:16:00.000+07:00," Rp50,000 ",2798.01,-,Chave (2005),media/MD910.jpg,media/1634439925687.jpg,media/1634439935980.jpg,media/1634439945280.jpg,adopsipohonriau/910
911,MD1102,Eugenia sp.,Jambu Jambu,Pohon Tua,icon/mature_tree.svg,-,48,39,Hutan Desa Muara Dua,gambut,-,1.0407044,101.9861602,25.51958808,0.05,-,-,-,Widel,2021-10-17 12:18:00.000+07:00," Rp200,000 ",7658.16,-,Chave (2005),media/MD911.jpg,media/1634440317687.jpg,media/1634440339935.jpg,media/1634440351885.jpg,adopsipohonriau/911
912,MD1128,-,Tempurung,Pohon Muda,icon/young_tree.svg,-,35,30,Hutan Desa Muara Dua,gambut,-,1.0406715,101.9862815,15.33810966,0.05,-,-,-,Widel,2021-10-17 13:06:00.000+07:00," Rp50,000 ",2082.32,-,Brown (1997),media/MD912.jpg,media/1634440470653.jpg,media/1634440480450.jpg,media/1634440497276.jpg,adopsipohonriau/912
913,MD1153,Palaquium spp.,Balam,Pohon Tua,icon/mature_tree.svg,-,40,35,Hutan Desa Muara Dua,gambut,-,1.0406706,101.9862542,16.34614577,0.05,-,-,-,Widel,2021-10-17 13:08:00.000+07:00," Rp200,000 ",4040.93,-,Chave (2005),media/MD913.jpg,media/1634440625151.jpg,media/1634440638694.jpg,media/1634440650315.jpg,adopsipohonriau/913
914,MD1150,Palaquium spp.,Balam,Pohon Muda,icon/young_tree.svg,-,39,25,Hutan Desa Muara Dua,gambut,-,1.0407343,101.9861842,20.78367109,0.05,-,-,-,Widel,2021-10-17 13:10:00.000+07:00," Rp50,000 ",2769.47,-,Chave (2005),media/MD914.jpg,media/1634440760310.jpg,media/1634440785669.jpg,media/1634440793786.jpg,adopsipohonriau/914
915,MD1154,Syzygium sp.,Kelat,Pohon Tua,icon/mature_tree.svg,-,51,39,Hutan Desa Muara Dua,gambut,-,1.040633,101.9861307,24.07784192,0.05,-,-,-,Widel,2021-10-17 13:12:00.000+07:00," Rp200,000 ",8508.03,-,Chave (2005),media/MD915.jpg,media/1634440929469.jpg,media/1634440942138.jpg,media/1634440952000.jpg,adopsipohonriau/915
916,MD1152,Xylopia fusca ,Jangkang,Pohon Muda,icon/young_tree.svg,-,32,35,Hutan Desa Muara Dua,gambut,-,1.0406901,101.9860837,20.97442094,0.05,-,-,-,Widel,2021-10-17 13:15:00.000+07:00," Rp50,000 ",1442.74,-,Chave (2005),media/MD916.jpg,media/1634441065295.jpg,media/1634441076752.jpg,media/1634441085290.jpg,adopsipohonriau/916
917,MD1138,Diospyros siamang,Arang Arang,Pohon Muda,icon/young_tree.svg,-,38,25,Hutan Desa Muara Dua,gambut,-,1.0406539,101.9861358,20.72477212,0.05,-,-,-,Widel,2021-10-17 13:18:00.000+07:00," Rp50,000 ",2556.89,-,Chave (2005),media/MD917.jpg,media/1634441201925.jpg,media/1634441211803.jpg,media/1634441220584.jpg,adopsipohonriau/917
918,MD1141,Palaquium spp.,Balam,Pohon Muda,icon/young_tree.svg,-,19,20,Hutan Desa Muara Dua,gambut,-,1.0407465,101.9861879,24.20578774,0.05,-,-,-,Widel,2021-10-17 13:20:00.000+07:00," Rp50,000 ",547.24,-,Chave (2005),media/MD918.jpg,media/1634441344945.jpg,media/1634441736807.jpg,media/1634441753131.jpg,adopsipohonriau/918
919,MD1124,Xylopia fusca ,Jangkang,Pohon Muda,icon/young_tree.svg,-,22,20,Hutan Desa Muara Dua,gambut,-,1.0408605,101.9860452,20.98778123,0.05,-,-,-,Widel,2021-10-17 13:22:00.000+07:00," Rp50,000 ",402.11,-,Chave (2005),media/MD919.jpg,media/1634441884395.jpg,media/1634441897661.jpg,media/1634441905933.jpg,adopsipohonriau/919
920,MD1137,Cratoxylum formosum ,Geronggang,Pohon Muda,icon/young_tree.svg,-,39,25,Hutan Desa Muara Dua,gambut,-,1.0407775,101.9861609,23.25010478,0.05,-,-,-,Widel,2021-10-17 13:24:00.000+07:00," Rp50,000 ",3211.01,-,Chave (2005),media/MD920.jpg,media/1634442031054.jpg,media/1634442040346.jpg,media/1634442049412.jpg,adopsipohonriau/920
921,MD1129,-,Kacangkacang,Pohon Muda,icon/young_tree.svg,-,27,25,Hutan Desa Muara Dua,gambut,-,1.0407618,101.9861279,22.7779925,0.05,-,-,-,Widel,2021-10-17 13:26:00.000+07:00," Rp50,000 ",1079.95,-,Brown (1997),media/MD921.jpg,media/1634442185033.jpg,media/1634442195667.jpg,media/1634442203129.jpg,adopsipohonriau/921
922,MD1136,Palaquium spp.,Balam,Pohon Tua,icon/mature_tree.svg,-,80,40,Hutan Desa Muara Dua,gambut,-,1.0408241,101.9860798,16.41340044,0.05,-,-,-,Widel,2021-10-17 13:30:00.000+07:00," Rp200,000 ",17811.14,-,Chave (2005),media/MD922.jpg,media/1634442335421.jpg,media/1634442345605.jpg,media/1634442353095.jpg,adopsipohonriau/922
923,MD1135,-,Tempurung,Pohon Tua,icon/mature_tree.svg,-,43,30,Hutan Desa Muara Dua,gambut,-,1.0408543,101.9860643,16.72783962,0.05,-,-,-,Widel,2021-10-17 13:33:00.000+07:00," Rp200,000 ",3505.34,-,Brown (1997),media/MD923.jpg,media/1634442486691.jpg,media/1634442504222.jpg,media/1634442512928.jpg,adopsipohonriau/923
924,MD1146,Palaquium spp.,Balam,Pohon Tua,icon/mature_tree.svg,-,85,25,Hutan Desa Muara Dua,gambut,-,1.040754,101.9859641,18.91830144,0.05,-,-,-,Widel,2021-10-17 13:36:00.000+07:00," Rp200,000 ",12672.57,-,Chave (2005),media/MD924.jpg,media/1634442609946.jpg,media/1634442624865.jpg,media/1634442632812.jpg,adopsipohonriau/924
925,MD1134,Shorea sp.,Meranti Batu,Pohon Muda,icon/young_tree.svg,-,29,25,Hutan Desa Muara Dua,gambut,-,1.0407646,101.9860916,25.6603259,0.05,-,-,-,Widel,2021-10-17 13:38:00.000+07:00," Rp50,000 ",1569.25,-,Chave (2005),media/MD925.jpg,media/1634442820235.jpg,media/1634442831573.jpg,media/1634442839693.jpg,adopsipohonriau/925
926,MD1148,-,Tempurung,Pohon Tua,icon/mature_tree.svg,-,48,30,Hutan Desa Muara Dua,gambut,-,1.0407458,101.9860755,18.98830656,0.05,-,-,-,Widel,2021-10-17 13:41:00.000+07:00," Rp200,000 ",4630.15,-,Brown (1997),media/MD926.jpg,media/1634442954974.jpg,media/1634442966520.jpg,media/1634442977497.jpg,adopsipohonriau/926
927,MD1147,-,Tempurung,Pohon Tua,icon/mature_tree.svg,-,55,25,Hutan Desa Muara Dua,gambut,-,1.040728,101.9860498,19.52994385,0.05,-,-,-,Widel,2021-10-17 13:44:00.000+07:00," Rp200,000 ",6533.9,-,Brown (1997),media/MD927.jpg,media/1634443120762.jpg,media/1634443131203.jpg,media/1634443138265.jpg,adopsipohonriau/927
928,MD1145,Syzygium sp.,Kelat,Pohon Tua,icon/mature_tree.svg,-,65,35,Hutan Desa Muara Dua,gambut,-,1.0407886,101.9860646,25.13822931,0.05,-,-,-,Widel,2021-10-17 13:46:00.000+07:00," Rp200,000 ",12291.08,-,Chave (2005),media/MD928.jpg,media/1634444512201.jpg,media/1634444523665.jpg,media/1634444531431.jpg,adopsipohonriau/928
